Timestamp,CAN_ID,ECU,DLC,DATA0,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,Binary_Label,Flag,Severity
1.871126,00C0,ABS,8,46,0,103,105,0,0,169,187,0,Normal,Low
1.876302,0100,Engine,8,14,143,55,0,105,4,250,0,0,Normal,Low
1.883582,0180,Transmission,8,31,6,2,3,65,123,0,0,0,Normal,Low
1.892639,0240,Wheel,8,51,45,50,55,50,2,4,1,0,Normal,Low
1.900393,0220,Body,8,93,3,6,0,0,0,0,255,0,Normal,Low
1.905915,0140,Steering,8,80,125,4,128,1,0,16,37,0,Normal,Low
1.914061,0130,Engine,8,17,138,51,0,103,2,255,0,0,Normal,Low
1.91996,0200,Body,8,92,3,0,0,5,4,4,255,0,Normal,Low
1.926883,0260,ADAS,8,59,14,34,50,67,82,97,117,0,Normal,Low
1.93633,00C0,ABS,8,47,0,99,103,2,1,171,192,0,Normal,Low
1.93763,0100,Engine,8,17,138,54,3,103,0,255,0,0,Normal,Low
1.945049,0180,Transmission,8,35,1,5,6,62,128,0,3,0,Normal,Low
1.95354,0220,Body,8,100,4,1,0,0,0,0,251,0,Normal,Low
1.959474,0160,Transmission,8,35,3,7,4,69,123,0,0,0,Normal,Low
1.962392,0240,Wheel,8,52,50,54,49,49,2,0,2,0,Normal,Low
1.969235,0280,ADAS,8,59,21,30,46,69,83,103,114,0,Normal,Low
1.975999,0280,ADAS,8,66,20,38,51,69,90,104,117,0,Normal,Low
1.983814,0240,Wheel,8,45,51,49,55,46,5,0,0,0,Normal,Low
1.985223,0130,Engine,8,11,140,50,0,100,0,255,0,0,Normal,Low
1.988632,0140,Steering,8,77,123,0,131,0,2,18,30,0,Normal,Low
1.993759,0200,Body,8,92,4,3,5,2,0,3,255,0,Normal,Low
1.995339,0080,Airbag,8,95,250,0,255,0,255,0,253,0,Normal,Low
2.00012,00C0,ABS,8,45,3,104,95,0,0,167,188,0,Normal,Low
2.003355,0140,Steering,8,81,127,3,122,3,1,20,32,0,Normal,Low
2.010483,0200,Body,8,98,3,0,2,1,0,0,251,0,Normal,Low
2.012517,0260,ADAS,8,69,14,30,46,68,80,101,120,0,Normal,Low
2.013715,0120,Engine,8,14,134,51,0,104,2,250,0,0,Normal,Low
2.01691,01A0,Battery,8,116,104,5,204,1,0,0,1,0,Normal,Low
2.020659,0180,Transmission,8,31,0,0,4,68,132,4,0,0,Normal,Low
2.022261,0160,Transmission,8,30,4,0,5,69,133,4,1,0,Normal,Low
2.028886,00A0,ABS,8,50,3,103,100,0,0,172,190,0,Normal,Low
2.036019,0280,ADAS,8,63,14,35,53,67,82,99,114,0,Normal,Low
2.041163,0160,Transmission,8,31,1,0,2,63,128,4,0,0,Normal,Low
2.048465,0120,Engine,8,11,139,54,5,105,5,255,3,0,Normal,Low
2.053884,0180,Transmission,8,32,0,5,8,63,124,0,0,0,Normal,Low
2.061132,0180,Transmission,8,27,2,7,4,68,124,0,0,0,Normal,Low
2.066597,0080,Airbag,8,95,255,0,254,5,253,0,252,0,Normal,Low
2.075396,0140,Steering,8,84,133,0,124,3,0,18,27,0,Normal,Low
2.083805,01A0,Battery,8,113,104,5,198,4,0,0,4,0,Normal,Low
2.093411,0200,Body,8,91,1,2,0,6,2,5,252,0,Normal,Low
2.094497,00A0,ABS,8,49,0,105,97,4,0,173,190,0,Normal,Low
2.098874,0240,Wheel,8,53,53,51,51,46,0,4,0,0,Normal,Low
2.108144,0130,Engine,8,20,142,54,5,95,0,252,0,0,Normal,Low
2.117929,0220,Body,8,94,2,2,0,3,5,3,255,0,Normal,Low
2.122019,0080,Airbag,8,95,255,0,250,4,255,0,253,0,Normal,Low
2.126685,01C0,Battery,8,112,97,0,196,0,0,1,0,0,Normal,Low
2.135272,0130,Engine,8,19,134,53,0,98,4,250,0,0,Normal,Low
2.140068,0160,Transmission,8,29,0,5,1,67,132,1,0,0,Normal,Low
2.143495,0240,Wheel,8,47,54,53,48,45,2,0,0,0,Normal,Low
2.14713,00A0,ABS,8,46,3,96,96,5,0,166,182,0,Normal,Low
2.153101,01C0,Battery,8,116,101,0,205,4,0,0,1,0,Normal,Low
2.159733,0160,Transmission,8,32,0,7,4,69,129,5,5,0,Normal,Low
2.160813,0160,Transmission,8,28,3,7,0,69,130,0,0,0,Normal,Low
2.166124,0240,Wheel,8,52,47,47,51,49,0,0,4,0,Normal,Low
2.173919,0160,Transmission,8,30,0,0,2,63,124,0,2,0,Normal,Low
2.17596,01A0,Battery,8,114,98,3,199,2,0,3,0,0,Normal,Low
2.1775,0080,Airbag,8,96,252,0,255,2,254,0,255,0,Normal,Low
2.182055,00A0,ABS,8,46,0,98,102,0,0,173,187,0,Normal,Low
2.189993,00C0,ABS,8,50,5,98,95,1,0,174,184,0,Normal,Low
2.196131,01A0,Battery,8,117,104,1,200,0,2,2,3,0,Normal,Low
2.203956,00A0,ABS,8,51,0,95,97,0,0,167,188,0,Normal,Low
2.206584,01C0,Battery,8,115,100,2,203,0,5,0,0,0,Normal,Low
2.212942,01A0,Battery,8,110,102,3,198,0,4,0,5,0,Normal,Low
2.215249,0200,Body,8,96,0,3,0,0,0,2,255,0,Normal,Low
2.218025,00A0,ABS,8,47,0,97,101,0,0,171,189,0,Normal,Low
2.219687,0140,Steering,8,83,132,4,125,0,1,15,34,0,Normal,Low
2.225417,00C0,ABS,8,43,0,103,105,0,3,167,192,0,Normal,Low
2.226005,0220,Body,8,95,0,4,0,4,2,0,253,0,Normal,Low
2.235742,0080,Airbag,8,92,254,2,255,5,250,0,253,0,Normal,Low
2.241838,0160,Transmission,8,34,2,0,1,65,131,0,4,0,Normal,Low
2.24691,0120,Engine,8,12,143,50,5,99,0,255,0,0,Normal,Low
2.248939,0200,Body,8,95,5,5,0,2,0,0,255,0,Normal,Low
2.257542,0280,ADAS,8,65,21,37,50,63,90,99,124,0,Normal,Low
2.265677,01A0,Battery,8,113,101,0,205,0,0,0,1,0,Normal,Low
2.269343,0260,ADAS,8,65,19,34,47,70,84,107,117,0,Normal,Low
2.276802,0120,Engine,8,18,142,54,1,100,5,255,0,0,Normal,Low
2.285006,00C0,ABS,8,50,0,95,98,0,1,175,186,0,Normal,Low
2.290408,0180,Transmission,8,37,4,6,2,59,125,3,1,0,Normal,Low
2.298931,0240,Wheel,8,53,50,48,51,50,3,1,0,0,Normal,Low
2.301303,00C0,ABS,8,43,0,104,102,3,1,166,188,0,Normal,Low
2.30493,01C0,Battery,8,111,96,0,200,0,2,5,3,0,Normal,Low
2.312341,01A0,Battery,8,116,105,4,199,0,0,0,4,0,Normal,Low
2.321843,0200,Body,8,96,0,5,0,4,0,0,254,0,Normal,Low
2.327959,0240,Wheel,8,43,53,50,55,45,0,0,4,0,Normal,Low
2.331694,0080,Airbag,8,93,252,4,255,5,253,0,255,0,Normal,Low
2.340949,0130,Engine,8,15,142,52,0,100,0,255,0,0,Normal,Low
2.348462,01A0,Battery,8,107,101,0,195,0,0,2,3,0,Normal,Low
2.351772,0240,Wheel,8,48,47,51,50,53,0,1,0,0,Normal,Low
2.353651,0220,Body,8,94,3,0,0,0,3,5,250,0,Normal,Low
2.356607,0160,Transmission,8,30,1,0,4,61,123,0,0,0,Normal,Low
2.362643,0260,ADAS,8,66,14,34,52,64,80,107,122,0,Normal,Low
2.367515,00C0,ABS,8,45,1,96,98,5,0,173,183,0,Normal,Low
2.37041,00A0,ABS,8,48,0,102,105,0,3,165,186,0,Normal,Low
2.375208,0160,Transmission,8,31,4,5,7,60,125,4,0,0,Normal,Low
2.381476,00A0,ABS,8,48,1,101,96,4,5,167,183,0,Normal,Low
2.38244,00A0,ABS,8,51,0,101,100,3,0,175,192,0,Normal,Low
2.386765,0220,Body,8,101,1,0,0,6,2,0,255,0,Normal,Low
2.387825,0140,Steering,8,84,133,0,127,5,2,18,31,0,Normal,Low
2.39642,0220,Body,8,91,0,6,4,0,2,3,253,0,Normal,Low
2.403831,00C0,ABS,8,51,0,101,96,0,5,172,185,0,Normal,Low
2.40998,0260,ADAS,8,69,19,31,50,71,83,105,120,0,Normal,Low
2.416086,0120,Engine,8,16,143,53,5,101,3,255,0,0,Normal,Low
2.416709,0100,Engine,8,21,136,47,0,97,0,251,0,0,Normal,Low
2.424382,0200,Body,8,101,1,0,0,2,0,0,255,0,Normal,Low
2.433112,0200,Body,8,101,2,5,2,5,3,3,255,0,Normal,Low
2.439001,0280,ADAS,8,62,12,33,47,71,89,97,120,0,Normal,Low
2.445272,0180,Transmission,8,32,0,0,3,67,132,1,4,0,Normal,Low
2.452832,0120,Engine,8,16,136,52,0,96,1,255,1,0,Normal,Low
2.454926,0140,Steering,8,84,133,0,127,0,3,18,30,0,Normal,Low
2.46488,01C0,Battery,8,113,96,0,200,0,0,4,0,0,Normal,Low
2.466726,0220,Body,8,92,0,6,0,0,0,0,252,0,Normal,Low
2.472318,01C0,Battery,8,109,96,1,205,1,0,2,0,0,Normal,Low
2.479974,01A0,Battery,8,114,97,0,203,2,0,3,2,0,Normal,Low
2.489474,0260,ADAS,8,67,21,35,51,68,86,97,117,0,Normal,Low
2.494876,0130,Engine,8,11,140,46,3,100,0,251,5,0,Normal,Low
2.502505,0130,Engine,8,13,133,45,0,103,4,255,0,0,Normal,Low
2.508717,00A0,ABS,8,50,0,100,96,5,0,173,188,0,Normal,Low
2.510502,0140,Steering,8,82,125,0,132,0,5,14,30,0,Normal,Low
2.514985,0160,Transmission,8,34,5,2,4,69,126,5,4,0,Normal,Low
2.519703,01C0,Battery,8,112,100,3,200,3,0,2,2,0,Normal,Low
2.524707,0130,Engine,8,17,133,52,0,102,0,251,0,0,Normal,Low
2.528683,0220,Body,8,95,0,3,1,1,0,0,252,0,Normal,Low
2.535277,0100,Engine,8,20,142,54,0,105,5,254,2,0,Normal,Low
2.535894,0180,Transmission,8,36,3,7,0,64,124,0,0,0,Normal,Low
2.542958,00C0,ABS,8,45,0,95,96,2,0,175,189,0,Normal,Low
2.546285,0200,Body,8,101,0,0,2,0,4,0,255,0,Normal,Low
2.551326,0200,Body,8,94,0,0,0,0,0,0,255,0,Normal,Low
2.552363,0080,Airbag,8,101,255,0,255,0,250,5,255,0,Normal,Low
2.55396,0160,Transmission,8,31,5,4,8,62,128,0,0,0,Normal,Low
2.556641,0200,Body,8,100,0,0,0,3,0,2,252,0,Normal,Low
2.561103,0080,Airbag,8,101,255,0,255,0,255,0,253,0,Normal,Low
2.564851,0130,Engine,8,19,134,53,0,101,2,255,0,0,Normal,Low
2.574529,0100,Engine,8,19,135,50,0,104,0,255,5,0,Normal,Low
2.58041,0180,Transmission,8,29,4,1,3,59,129,5,0,0,Normal,Low
2.589898,0160,Transmission,8,31,2,7,5,59,131,0,0,0,Normal,Low
2.593897,00C0,ABS,8,53,1,101,101,4,0,171,186,0,Normal,Low
2.598159,0160,Transmission,8,28,6,6,2,66,128,0,2,0,Normal,Low
2.607011,0200,Body,8,101,3,0,0,1,1,0,255,0,Normal,Low
2.614793,0080,Airbag,8,100,255,0,250,4,253,2,255,0,Normal,Low
2.62251,01A0,Battery,8,116,99,5,201,5,1,0,0,0,Normal,Low
2.624364,0120,Engine,8,16,134,47,2,103,0,255,3,0,Normal,Low
2.633328,0180,Transmission,8,30,3,7,0,68,128,0,0,0,Normal,Low
2.642755,00A0,ABS,8,53,1,96,101,0,0,168,186,0,Normal,Low
2.652432,0160,Transmission,8,33,6,0,0,61,124,0,0,0,Normal,Low
2.660891,0240,Wheel,8,43,50,47,54,47,0,1,5,0,Normal,Low
2.666127,0100,Engine,8,18,142,50,0,105,0,252,2,0,Normal,Low
2.672168,0200,Body,8,99,3,1,5,1,0,5,252,0,Normal,Low
2.675537,01C0,Battery,8,112,102,1,198,0,0,3,0,0,Normal,Low
2.684502,0240,Wheel,8,52,53,47,53,54,0,0,0,0,Normal,Low
2.688021,0130,Engine,8,11,136,54,0,97,0,254,0,0,Normal,Low
2.697056,0080,Airbag,8,97,255,0,255,2,255,3,255,0,Normal,Low
2.701295,0140,Steering,8,76,126,3,127,0,4,12,33,0,Normal,Low
2.707929,00A0,ABS,8,51,1,105,96,0,1,165,184,0,Normal,Low
2.715961,0120,Engine,8,17,141,53,2,102,4,255,0,0,Normal,Low
2.718713,00A0,ABS,8,46,4,95,103,0,0,175,184,0,Normal,Low
2.723516,0100,Engine,8,15,138,48,1,98,0,255,0,0,Normal,Low
2.732698,0140,Steering,8,84,124,0,129,1,0,13,31,0,Normal,Low
2.742263,0180,Transmission,8,27,2,0,4,67,131,1,0,0,Normal,Low
2.744742,0140,Steering,8,75,125,4,124,5,0,18,34,0,Normal,Low
2.752944,0260,ADAS,8,62,17,36,47,66,81,105,124,0,Normal,Low
2.756316,01C0,Battery,8,108,103,0,198,0,3,4,0,0,Normal,Low
2.759246,0120,Engine,8,21,142,49,2,101,1,255,2,0,Normal,Low
2.761457,0140,Steering,8,82,126,0,130,0,4,15,29,0,Normal,Low
2.76316,0240,Wheel,8,49,52,46,46,48,1,5,0,0,Normal,Low
2.767592,01A0,Battery,8,110,99,0,202,0,0,4,1,0,Normal,Low
2.775225,01C0,Battery,8,115,103,5,202,4,0,3,0,0,Normal,Low
2.782929,00A0,ABS,8,47,0,95,97,0,0,171,185,0,Normal,Low
2.786725,01A0,Battery,8,116,103,4,196,0,0,3,0,0,Normal,Low
2.795682,0240,Wheel,8,45,53,54,51,47,0,0,2,0,Normal,Low
2.803978,01A0,Battery,8,114,101,1,204,0,3,3,0,0,Normal,Low
2.8046,0280,ADAS,8,62,12,33,51,73,81,104,123,0,Normal,Low
2.807249,0130,Engine,8,13,136,53,0,97,1,252,1,0,Normal,Low
2.813993,01A0,Battery,8,117,100,0,199,0,0,0,0,0,Normal,Low
2.817659,0120,Engine,8,18,133,51,0,102,1,253,0,0,Normal,Low
2.82105,0140,Steering,8,80,123,0,130,5,0,17,35,0,Normal,Low
2.827982,0280,ADAS,8,64,20,29,49,66,90,99,116,0,Normal,Low
2.833306,0140,Steering,8,85,126,2,125,0,3,21,37,0,Normal,Low
2.837726,0080,Airbag,8,92,255,0,255,0,251,0,255,0,Normal,Low
2.840129,0080,Airbag,8,93,255,0,254,2,255,0,255,0,Normal,Low
2.846461,0120,Engine,8,12,133,48,1,98,4,251,0,0,Normal,Low
2.848541,0260,ADAS,8,62,17,30,51,71,89,103,119,0,Normal,Low
2.849586,0200,Body,8,93,0,0,0,0,5,0,250,0,Normal,Low
2.857408,0100,Engine,8,16,135,48,3,99,1,255,4,0,Normal,Low
2.865762,0220,Body,8,96,4,5,1,3,0,0,255,0,Normal,Low
2.874139,0240,Wheel,8,51,46,49,49,54,0,4,4,0,Normal,Low
2.880543,0200,Body,8,100,5,3,1,4,0,2,253,0,Normal,Low
2.883313,01C0,Battery,8,115,105,0,202,4,0,0,0,0,Normal,Low
2.886594,00A0,ABS,8,43,0,95,95,2,4,169,192,0,Normal,Low
2.89025,0100,Engine,8,17,142,52,0,99,0,250,0,0,Normal,Low
2.897975,0180,Transmission,8,31,0,3,1,65,131,1,0,0,Normal,Low
2.90477,0240,Wheel,8,53,55,49,46,45,0,0,0,0,Normal,Low
2.906933,01C0,Battery,8,110,102,0,202,3,0,0,4,0,Normal,Low
2.909158,0130,Engine,8,18,142,48,5,103,0,255,0,0,Normal,Low
2.910927,01C0,Battery,8,116,101,3,197,0,0,5,0,0,Normal,Low
2.911442,00C0,ABS,8,44,0,97,95,4,0,172,191,0,Normal,Low
2.918865,0140,Steering,8,79,127,3,126,5,0,11,33,0,Normal,Low
2.924036,0100,Engine,8,17,143,54,1,98,0,255,3,0,Normal,Low
2.926272,0080,Airbag,8,92,255,0,255,4,255,5,255,0,Normal,Low
2.929054,0200,Body,8,91,3,0,5,0,0,0,255,0,Normal,Low
2.938697,0240,Wheel,8,43,49,45,53,51,4,2,0,0,Normal,Low
2.940321,0220,Body,8,91,0,2,0,0,0,5,254,0,Normal,Low
2.9467,0130,Engine,8,20,142,51,0,99,3,255,0,0,Normal,Low
2.95378,0200,Body,8,97,0,0,0,0,1,4,255,0,Normal,Low
2.957613,0220,Body,8,98,0,3,4,0,4,0,250,0,Normal,Low
2.959298,01A0,Battery,8,107,99,0,202,0,3,0,0,0,Normal,Low
2.964476,0200,Body,8,94,0,0,3,0,0,0,250,0,Normal,Low
2.971011,0120,Engine,8,13,141,48,0,104,0,251,4,0,Normal,Low
2.978331,01A0,Battery,8,111,103,5,203,5,5,5,2,0,Normal,Low
2.986389,0180,Transmission,8,28,4,0,1,66,133,1,4,0,Normal,Low
2.990923,0120,Engine,8,19,142,51,0,101,4,255,2,0,Normal,Low
2.997063,00A0,ABS,8,48,5,101,104,4,5,174,184,0,Normal,Low
3.004634,0140,Steering,8,84,123,0,132,0,1,20,33,0,Normal,Low
3.007394,0140,Steering,8,78,131,1,132,3,3,15,35,0,Normal,Low
3.011099,0080,Airbag,8,95,250,0,255,0,252,0,254,0,Normal,Low
3.016721,0120,Engine,8,18,139,45,0,103,0,250,0,0,Normal,Low
3.021611,0140,Steering,8,85,124,3,123,0,4,21,29,0,Normal,Low
3.027004,0130,Engine,8,21,136,47,4,95,0,250,0,0,Normal,Low
3.032281,0120,Engine,8,16,140,46,3,98,0,254,0,0,Normal,Low
3.036122,00C0,ABS,8,49,0,100,97,3,0,168,187,0,Normal,Low
3.039904,0100,Engine,8,14,139,55,0,105,3,254,0,0,Normal,Low
3.041874,0130,Engine,8,19,136,55,4,101,5,255,0,0,Normal,Low
3.047108,0130,Engine,8,15,136,46,5,98,0,251,2,0,Normal,Low
3.048871,0120,Engine,8,20,134,53,3,95,0,252,4,0,Normal,Low
3.051022,01A0,Battery,8,117,103,0,199,4,0,4,2,0,Normal,Low
3.06063,0140,Steering,8,82,128,5,130,5,2,15,30,0,Normal,Low
3.067918,0260,ADAS,8,67,15,35,54,64,82,107,118,0,Normal,Low
3.077119,01A0,Battery,8,115,100,0,195,1,0,0,0,0,Normal,Low
3.084031,0220,Body,8,101,3,5,4,4,4,4,255,0,Normal,Low
3.085176,0200,Body,8,97,3,4,0,1,5,4,255,0,Normal,Low
3.095153,0080,Airbag,8,93,253,0,255,3,253,0,255,0,Normal,Low
3.099113,0260,ADAS,8,64,18,39,54,72,90,103,123,0,Normal,Low
3.107581,00A0,ABS,8,43,3,96,105,0,5,167,186,0,Normal,Low
3.117427,0160,Transmission,8,30,0,2,6,61,132,0,0,0,Normal,Low
3.120013,0240,Wheel,8,43,48,46,52,51,0,4,5,0,Normal,Low
3.122455,0130,Engine,8,20,133,52,4,105,2,255,4,0,Normal,Low
3.129291,0100,Engine,8,15,143,47,4,100,0,255,0,0,Normal,Low
3.131856,00A0,ABS,8,48,3,100,95,3,4,174,182,0,Normal,Low
3.139624,0080,Airbag,8,94,255,0,250,0,255,3,253,0,Normal,Low
3.143414,0120,Engine,8,17,136,50,0,100,0,255,4,0,Normal,Low
3.151169,0080,Airbag,8,93,255,0,251,0,255,2,254,0,Normal,Low
3.15761,0220,Body,8,94,0,0,0,2,5,1,254,0,Normal,Low
3.164223,01A0,Battery,8,113,103,5,197,0,0,2,1,0,Normal,Low
3.169543,0130,Engine,8,14,134,51,0,101,1,255,0,0,Normal,Low
3.172811,01C0,Battery,8,112,96,0,200,0,1,1,0,0,Normal,Low
3.175006,00A0,ABS,8,45,0,100,99,5,0,173,184,0,Normal,Low
3.178733,0080,Airbag,8,95,255,5,255,0,255,0,251,0,Normal,Low
3.182191,01C0,Battery,8,108,95,5,202,1,5,3,0,0,Normal,Low
3.18726,0280,ADAS,8,69,20,29,52,63,84,99,122,0,Normal,Low
3.190279,0260,ADAS,8,59,19,29,53,70,81,107,119,0,Normal,Low
3.193895,00A0,ABS,8,48,0,99,105,1,0,172,182,0,Normal,Low
3.195764,0140,Steering,8,76,124,0,129,0,0,19,28,0,Normal,Low
3.204064,0130,Engine,8,17,138,50,0,96,3,255,1,0,Normal,Low
3.207513,0120,Engine,8,14,142,55,0,102,0,255,0,0,Normal,Low
3.216526,0260,ADAS,8,66,17,29,47,66,84,97,121,0,Normal,Low
3.223735,0220,Body,8,95,0,0,0,4,0,3,255,0,Normal,Low
3.225148,0280,ADAS,8,66,21,33,55,63,85,106,119,0,Normal,Low
3.233299,01C0,Battery,8,116,95,3,195,0,1,0,0,0,Normal,Low
3.235479,0280,ADAS,8,69,22,39,53,69,82,106,122,0,Normal,Low
3.238477,0260,ADAS,8,63,13,30,54,69,86,98,115,0,Normal,Low
3.241771,0160,Transmission,8,29,4,3,3,69,123,5,0,0,Normal,Low
3.24592,0130,Engine,8,11,142,48,0,100,5,255,5,0,Normal,Low
3.248279,01A0,Battery,8,110,102,3,195,2,0,0,0,0,Normal,Low
3.255525,0200,Body,8,92,0,0,0,2,1,5,254,0,Normal,Low
3.260048,0160,Transmission,8,28,5,0,4,63,126,0,0,0,Normal,Low
3.269744,0200,Body,8,91,0,6,0,6,0,0,251,0,Normal,Low
3.270959,0240,Wheel,8,48,49,48,48,52,0,0,0,0,Normal,Low
3.276854,00C0,ABS,8,46,0,102,99,3,0,168,192,0,Normal,Low
3.283017,0280,ADAS,8,61,16,30,48,68,86,101,115,0,Normal,Low
3.28457,0080,Airbag,8,100,252,0,251,0,253,0,254,0,Normal,Low
3.293552,0180,Transmission,8,30,0,7,2,64,124,2,0,0,Normal,Low
3.296782,00C0,ABS,8,45,0,103,105,0,0,170,186,0,Normal,Low
3.30072,0120,Engine,8,18,140,48,0,100,0,252,3,0,Normal,Low
3.309528,0240,Wheel,8,43,51,48,55,55,0,0,0,0,Normal,Low
3.315536,0080,Airbag,8,91,250,0,255,3,255,0,250,0,Normal,Low
3.32179,0180,Transmission,8,27,0,1,2,62,126,0,0,0,Normal,Low
3.325195,0140,Steering,8,76,124,2,125,1,0,17,33,0,Normal,Low
3.329476,0200,Body,8,95,5,6,0,5,0,0,254,0,Normal,Low
3.335158,0280,ADAS,8,67,15,29,46,63,90,101,114,0,Normal,Low
3.338562,00A0,ABS,8,52,4,103,98,0,0,173,188,0,Normal,Low
3.34569,0140,Steering,8,78,130,1,128,3,0,16,28,0,Normal,Low
3.347955,0140,Steering,8,77,127,4,129,1,0,16,27,0,Normal,Low
3.350211,0260,ADAS,8,63,12,39,56,67,85,103,124,0,Normal,Low
3.356283,0100,Engine,8,13,138,46,0,95,0,255,0,0,Normal,Low
3.358511,01A0,Battery,8,117,95,0,201,0,0,0,0,0,Normal,Low
3.365072,0140,Steering,8,81,124,0,132,0,1,19,33,0,Normal,Low
3.36739,0130,Engine,8,21,137,55,1,98,0,252,0,0,Normal,Low
3.369948,0180,Transmission,8,36,1,0,0,64,133,5,1,0,Normal,Low
3.376369,0280,ADAS,8,62,16,31,56,71,89,100,116,0,Normal,Low
3.379247,0200,Body,8,101,0,0,1,6,0,0,251,0,Normal,Low
3.388903,0200,Body,8,94,0,1,0,3,3,0,252,0,Normal,Low
3.395727,0130,Engine,8,17,142,49,0,95,0,250,0,0,Normal,Low
3.398329,00C0,ABS,8,53,1,101,99,0,0,173,191,0,Normal,Low
3.400355,0140,Steering,8,83,125,4,130,0,0,16,37,0,Normal,Low
3.404273,01A0,Battery,8,109,97,0,196,0,0,0,1,0,Normal,Low
3.408975,0220,Body,8,99,1,5,0,6,0,0,250,0,Normal,Low
3.413176,0130,Engine,8,20,137,48,5,100,0,254,2,0,Normal,Low
3.420332,0180,Transmission,8,35,4,3,7,63,132,0,3,0,Normal,Low
3.427496,0280,ADAS,8,60,20,34,56,72,87,101,115,0,Normal,Low
3.429122,0100,Engine,8,17,137,53,0,99,0,250,0,0,Normal,Low
3.432014,0180,Transmission,8,28,6,0,8,59,125,0,4,0,Normal,Low
3.440997,0080,Airbag,8,101,255,1,254,0,255,0,250,0,Normal,Low
3.445651,0120,Engine,8,18,136,48,0,105,2,255,5,0,Normal,Low
3.454736,0180,Transmission,8,34,0,4,4,67,127,0,1,0,Normal,Low
3.462713,0280,ADAS,8,61,16,31,56,63,86,100,122,0,Normal,Low
3.463219,0180,Transmission,8,36,5,5,6,67,125,0,3,0,Normal,Low
3.471087,01C0,Battery,8,107,99,4,203,1,5,5,0,0,Normal,Low
3.476061,00A0,ABS,8,51,0,105,101,5,1,169,192,0,Normal,Low
3.479973,01C0,Battery,8,117,95,0,204,0,3,0,0,0,Normal,Low
3.482977,01C0,Battery,8,110,99,0,196,4,0,2,0,0,Normal,Low
3.483563,01A0,Battery,8,115,101,5,200,0,0,2,5,0,Normal,Low
3.489484,0140,Steering,8,81,131,3,124,5,5,11,28,0,Normal,Low
3.499346,0080,Airbag,8,99,255,5,255,5,252,2,255,0,Normal,Low
3.508751,01A0,Battery,8,107,101,4,200,0,5,0,0,0,Normal,Low
3.517241,00C0,ABS,8,51,0,98,95,0,1,168,184,0,Normal,Low
3.524825,0240,Wheel,8,49,46,54,45,55,0,5,0,0,Normal,Low
3.530142,01C0,Battery,8,112,100,0,202,4,0,1,4,0,Normal,Low
3.535584,0280,ADAS,8,67,20,39,49,71,80,103,119,0,Normal,Low
3.541898,0180,Transmission,8,29,0,4,0,69,127,0,0,0,Normal,Low
3.545289,01C0,Battery,8,115,100,0,198,0,0,0,0,0,Normal,Low
3.55238,0120,Engine,8,13,139,45,1,95,0,250,0,0,Normal,Low
3.560723,00A0,ABS,8,48,5,99,97,0,2,166,192,0,Normal,Low
3.569061,0120,Engine,8,20,143,52,4,99,0,255,0,0,Normal,Low
3.576808,0240,Wheel,8,45,52,48,55,50,4,4,0,0,Normal,Low
3.582607,00A0,ABS,8,50,1,95,104,3,3,170,192,0,Normal,Low
3.586909,0080,Airbag,8,95,254,0,255,0,255,2,252,0,Normal,Low
3.59392,0260,ADAS,8,67,13,38,54,72,80,100,119,0,Normal,Low
3.603309,0180,Transmission,8,28,0,0,7,59,132,2,0,0,Normal,Low
3.605158,00C0,ABS,8,44,5,104,99,0,0,168,191,0,Normal,Low
3.608717,0280,ADAS,8,61,21,34,47,72,83,99,122,0,Normal,Low
3.617789,0240,Wheel,8,43,53,49,51,45,0,0,3,0,Normal,Low
3.621027,0200,Body,8,96,0,5,0,2,1,1,251,0,Normal,Low
3.627547,00C0,ABS,8,45,0,96,105,0,3,165,184,0,Normal,Low
3.636725,0080,Airbag,8,101,250,0,253,0,255,1,255,0,Normal,Low
3.640075,0180,Transmission,8,28,2,3,0,64,123,5,0,0,Normal,Low
3.649592,0140,Steering,8,81,131,0,126,0,0,13,32,0,Normal,Low
3.652162,0140,Steering,8,81,133,0,132,4,0,12,36,0,Normal,Low
3.656238,0260,ADAS,8,66,14,30,48,64,88,99,124,0,Normal,Low
3.664681,01A0,Battery,8,117,101,0,202,0,0,3,0,0,Normal,Low
3.66974,0260,ADAS,8,59,17,37,50,66,90,103,115,0,Normal,Low
3.672304,00C0,ABS,8,51,3,103,100,0,0,173,192,0,Normal,Low
3.673857,01A0,Battery,8,111,105,3,202,0,0,0,3,0,Normal,Low
3.674465,0080,Airbag,8,98,255,0,255,0,255,2,255,0,Normal,Low
3.678325,01A0,Battery,8,115,104,2,204,0,0,0,3,0,Normal,Low
3.687923,0240,Wheel,8,52,50,46,54,50,0,0,4,0,Normal,Low
3.689874,01C0,Battery,8,110,97,0,199,5,0,1,5,0,Normal,Low
3.698488,0220,Body,8,91,0,0,5,4,1,1,252,0,Normal,Low
3.703144,0280,ADAS,8,62,22,33,54,73,83,107,123,0,Normal,Low
3.711687,00C0,ABS,8,46,0,98,104,4,4,174,186,0,Normal,Low
3.721626,0160,Transmission,8,29,4,1,5,59,123,5,0,0,Normal,Low
3.727844,0080,Airbag,8,98,254,5,252,0,254,0,253,0,Normal,Low
3.736246,0200,Body,8,99,0,0,0,5,0,0,254,0,Normal,Low
3.742453,0280,ADAS,8,61,12,29,55,72,88,103,123,0,Normal,Low
